country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name
Luxembourg,LUX,12/30/2020,1200,1200,0,0,0,0,0,0,0,Pfizer/BioNTech,Government of Luxembourg
Luxembourg,LUX,12/31/2020,0,0,0,0,62,0,0,0,99,Pfizer/BioNTech,Government of Luxembourg
Luxembourg,LUX,1/1/2021,0,0,0,0,62,0,0,0,99,Pfizer/BioNTech,Government of Luxembourg
Luxembourg,LUX,1/2/2021,0,0,0,0,62,0,0,0,99,Pfizer/BioNTech,Government of Luxembourg
Luxembourg,LUX,1/3/2021,0,0,0,0,62,0,0,0,99,Pfizer/BioNTech,Government of Luxembourg
Luxembourg,LUX,1/4/2021,0,0,0,0,62,0,0,0,99,Pfizer/BioNTech,Government of Luxembourg
Luxembourg,LUX,1/5/2021,0,0,0,0,62,0,0,0,99,Pfizer/BioNTech,Government of Luxembourg
Luxembourg,LUX,1/6/2021,0,0,0,0,62,0,0,0,99,Pfizer/BioNTech,Government of Luxembourg
Luxembourg,LUX,1/7/2021,0,0,0,0,62,0,0,0,99,Pfizer/BioNTech,Government of Luxembourg
Luxembourg,LUX,1/8/2021,0,0,0,0,62,0,0,0,99,Pfizer/BioNTech,Government of Luxembourg
Luxembourg,LUX,1/9/2021,0,0,0,0,62,0,0,0,99,Pfizer/BioNTech,Government of Luxembourg
Luxembourg,LUX,1/10/2021,0,0,0,0,62,0,0,0,99,Pfizer/BioNTech,Government of Luxembourg
Luxembourg,LUX,1/11/2021,1943,1943,0,0,62,0,0,0,99,Pfizer/BioNTech,Government of Luxembourg
Luxembourg,LUX,1/12/2021,2372,2372,0,429,114,0,0,0,182,Pfizer/BioNTech,Government of Luxembourg
Luxembourg,LUX,1/13/2021,2871,2871,0,499,177,0,0,0,283,Pfizer/BioNTech,Government of Luxembourg
Luxembourg,LUX,1/14/2021,3233,3233,0,362,220,0,0,0,351,Pfizer/BioNTech,Government of Luxembourg
Luxembourg,LUX,1/15/2021,0,0,0,0,236,0,0,0,377,Pfizer/BioNTech,Government of Luxembourg
Luxembourg,LUX,1/16/2021,0,0,0,0,252,0,0,0,403,Pfizer/BioNTech,Government of Luxembourg
Luxembourg,LUX,1/17/2021,3755,3755,0,0,268,0,0,0,428,Pfizer/BioNTech,Government of Luxembourg
Luxembourg,LUX,1/18/2021,4569,4569,0,814,375,0,0,0,599,Pfizer/BioNTech,Government of Luxembourg
Luxembourg,LUX,1/19/2021,5294,5294,0,725,417,0,0,0,666,Pfizer/BioNTech,Government of Luxembourg
Luxembourg,LUX,1/20/2021,6193,6193,0,899,475,0,0,0,759,Pfizer/BioNTech,Government of Luxembourg
Luxembourg,LUX,1/21/2021,6897,6897,0,704,523,1,1,0,835,Pfizer/BioNTech,Government of Luxembourg
Luxembourg,LUX,1/22/2021,0,0,0,0,558,0,0,0,891,Pfizer/BioNTech,Government of Luxembourg
Luxembourg,LUX,1/23/2021,0,0,0,0,592,0,0,0,946,Pfizer/BioNTech,Government of Luxembourg
Luxembourg,LUX,1/24/2021,0,0,0,0,626,0,0,0,1000,Pfizer/BioNTech,Government of Luxembourg
Luxembourg,LUX,1/25/2021,8554,7309,1245,0,569,1,1,0,909,Pfizer/BioNTech,Government of Luxembourg
Luxembourg,LUX,1/26/2021,9525,8280,1245,971,604,1,1,0,965,Pfizer/BioNTech,Government of Luxembourg
Luxembourg,LUX,1/27/2021,10449,9107,1342,924,608,1,1,0,971,Pfizer/BioNTech,Government of Luxembourg
Luxembourg,LUX,1/28/2021,11373,9890,1483,924,639,1,1,0,1021,Pfizer/BioNTech,Government of Luxembourg
Luxembourg,LUX,1/29/2021,0,0,0,0,630,0,0,0,1006,Pfizer/BioNTech,Government of Luxembourg
Luxembourg,LUX,1/30/2021,0,0,0,0,622,0,0,0,994,Pfizer/BioNTech,Government of Luxembourg
Luxembourg,LUX,1/31/2021,12428,10748,1680,0,613,1,1,0,979,Pfizer/BioNTech,Government of Luxembourg
Luxembourg,LUX,2/1/2021,13241,11336,1905,813,670,2,1,0,1070,Pfizer/BioNTech,Government of Luxembourg
Luxembourg,LUX,2/2/2021,14252,11925,2327,1011,675,2,1,0,1078,Pfizer/BioNTech,Government of Luxembourg
Luxembourg,LUX,2/3/2021,15407,12597,2810,1155,708,2,2,0,1131,Pfizer/BioNTech,Government of Luxembourg
Luxembourg,LUX,2/4/2021,16419,13256,3163,1012,721,2,2,0,1152,Pfizer/BioNTech,Government of Luxembourg
Maldives,MDV,1/31/2021,0,0,0,0,0,0,0,0,0,Oxford/AstraZeneca,Presidency of the Maldives
Maldives,MDV,2/1/2021,36,0,0,36,36,0,0,0,67,Oxford/AstraZeneca,Presidency of the Maldives
Maldives,MDV,2/2/2021,0,0,0,0,546,0,0,0,1010,Oxford/AstraZeneca,Presidency of the Maldives
Maldives,MDV,2/3/2021,0,0,0,0,716,0,0,0,1325,Oxford/AstraZeneca,Presidency of the Maldives
Maldives,MDV,2/4/2021,3204,0,0,0,801,0,0,0,1482,Oxford/AstraZeneca,Presidency of the Maldives
Malta,MLT,12/28/2020,130,0,0,0,0,0,0,0,0,Pfizer/BioNTech,Ministry of Health
Malta,MLT,12/29/2020,0,0,0,0,259,0,0,0,587,Pfizer/BioNTech,Ministry of Health
Malta,MLT,12/30/2020,0,0,0,0,259,0,0,0,587,Pfizer/BioNTech,Ministry of Health
Malta,MLT,12/31/2020,0,0,0,0,259,0,0,0,587,Pfizer/BioNTech,Ministry of Health
Malta,MLT,1/1/2021,0,0,0,0,259,0,0,0,587,Pfizer/BioNTech,Ministry of Health
Malta,MLT,1/2/2021,0,0,0,0,259,0,0,0,587,Pfizer/BioNTech,Ministry of Health
Malta,MLT,1/3/2021,0,0,0,0,259,0,0,0,587,Pfizer/BioNTech,Ministry of Health
Malta,MLT,1/4/2021,1940,0,0,0,259,0,0,0,587,Pfizer/BioNTech,Ministry of Health
Malta,MLT,1/5/2021,0,0,0,0,281,0,0,0,636,Pfizer/BioNTech,Ministry of Health
Malta,MLT,1/6/2021,0,0,0,0,304,0,0,0,689,Pfizer/BioNTech,Ministry of Health
Malta,MLT,1/7/2021,0,0,0,0,327,0,0,0,741,Pfizer/BioNTech,Ministry of Health
Malta,MLT,1/8/2021,0,0,0,0,350,0,0,0,793,Pfizer/BioNTech,Ministry of Health
Malta,MLT,1/9/2021,0,0,0,0,373,0,0,0,845,Pfizer/BioNTech,Ministry of Health
Malta,MLT,1/10/2021,0,0,0,0,396,0,0,0,897,Pfizer/BioNTech,Ministry of Health
Malta,MLT,1/11/2021,4870,0,0,0,419,1,0,0,949,Pfizer/BioNTech,Ministry of Health
Malta,MLT,1/12/2021,0,0,0,0,524,0,0,0,1187,Pfizer/BioNTech,Ministry of Health
Malta,MLT,1/13/2021,0,0,0,0,629,0,0,0,1425,Pfizer/BioNTech,Ministry of Health
Malta,MLT,1/14/2021,0,0,0,0,735,0,0,0,1665,Pfizer/BioNTech,Ministry of Health
Malta,MLT,1/15/2021,9496,0,0,0,840,2,0,0,1902,Pfizer/BioNTech,Ministry of Health
Malta,MLT,1/16/2021,0,0,0,0,938,0,0,0,2124,Pfizer/BioNTech,Ministry of Health
Malta,MLT,1/17/2021,11705,0,0,0,1036,2,0,0,2346,Pfizer/BioNTech,Ministry of Health
Malta,MLT,1/18/2021,13002,0,0,1297,1162,2,0,0,2632,Pfizer/BioNTech,Ministry of Health
Malta,MLT,1/19/2021,14276,0,0,1274,1178,3,0,0,2668,Pfizer/BioNTech,Ministry of Health
Malta,MLT,1/20/2021,15316,0,0,1040,1162,3,0,0,2632,Pfizer/BioNTech,Ministry of Health
Malta,MLT,1/21/2021,16531,0,0,1215,1170,3,0,0,2650,Pfizer/BioNTech,Ministry of Health
Malta,MLT,1/22/2021,17767,0,0,1236,1182,4,0,0,2677,Pfizer/BioNTech,Ministry of Health
Malta,MLT,1/23/2021,18930,0,0,1163,1190,4,0,0,2695,Pfizer/BioNTech,Ministry of Health
Malta,MLT,1/24/2021,19981,18783,1198,1051,1182,4,4,0,2677,Pfizer/BioNTech,Ministry of Health
Malta,MLT,1/25/2021,21172,19709,1463,1191,1167,4,4,0,2643,Pfizer/BioNTech,Ministry of Health
Malta,MLT,1/26/2021,22371,20677,1694,1199,1156,5,4,0,2618,Pfizer/BioNTech,Ministry of Health
Malta,MLT,1/27/2021,23512,21417,2095,1141,1171,5,4,0,2652,Pfizer/BioNTech,Ministry of Health
Malta,MLT,1/28/2021,24680,22162,2518,1168,1164,5,5,0,2636,Pfizer/BioNTech,Ministry of Health
Malta,MLT,1/29/2021,25822,22853,2969,1142,1151,5,5,0,2607,Pfizer/BioNTech,Ministry of Health
Malta,MLT,1/30/2021,26847,23391,3456,1025,1131,6,5,0,2561,Pfizer/BioNTech,Ministry of Health
Malta,MLT,1/31/2021,0,0,0,0,1046,0,0,0,2369,Pfizer/BioNTech,Ministry of Health
Malta,MLT,2/1/2021,27759,23811,3948,0,941,6,5,0,2131,Pfizer/BioNTech,Ministry of Health
Malta,MLT,2/2/2021,29002,24526,4476,1243,947,6,5,1,2145,Pfizer/BioNTech,Ministry of Health
Malta,MLT,2/3/2021,30252,25361,4891,1250,963,6,5,1,2181,Pfizer/BioNTech,Ministry of Health
Malta,MLT,2/4/2021,31633,26223,5410,1381,993,7,5,1,2249,Pfizer/BioNTech,Ministry of Health
Malta,MLT,2/5/2021,33477,27020,6457,1844,1094,7,6,1,2478,Pfizer/BioNTech,Ministry of Health
Malta,MLT,2/6/2021,35676,28082,7594,2199,1261,8,6,1,2856,Pfizer/BioNTech,Ministry of Health
Malta,MLT,2/7/2021,37586,28837,8749,1910,1469,8,6,1,3327,Pfizer/BioNTech,Ministry of Health
Mexico,MEX,12/24/2020,2924,2924,0,0,0,0,0,0,0,Pfizer/BioNTech,Secretary of Health
Mexico,MEX,12/25/2020,0,0,0,0,1300,0,0,0,10,Pfizer/BioNTech,Secretary of Health
Mexico,MEX,12/26/2020,0,0,0,0,1300,0,0,0,10,Pfizer/BioNTech,Secretary of Health
Mexico,MEX,12/27/2020,6824,6824,0,0,1300,0,0,0,10,Pfizer/BioNTech,Secretary of Health
Mexico,MEX,12/28/2020,9579,9579,0,2755,1664,0,0,0,13,Pfizer/BioNTech,Secretary of Health
Mexico,MEX,12/29/2020,18529,18529,0,8950,3121,0,0,0,24,Pfizer/BioNTech,Secretary of Health
Mexico,MEX,12/30/2020,24998,24998,0,6469,3679,0,0,0,29,Pfizer/BioNTech,Secretary of Health
Mexico,MEX,12/31/2020,0,0,0,0,3695,0,0,0,29,Pfizer/BioNTech,Secretary of Health
Mexico,MEX,1/1/2021,0,0,0,0,4051,0,0,0,31,Pfizer/BioNTech,Secretary of Health
Mexico,MEX,1/2/2021,0,0,0,0,4407,0,0,0,34,Pfizer/BioNTech,Secretary of Health
Mexico,MEX,1/3/2021,0,0,0,0,4763,0,0,0,37,Pfizer/BioNTech,Secretary of Health
Mexico,MEX,1/4/2021,43960,43960,0,0,4912,0,0,0,38,Pfizer/BioNTech,Secretary of Health
Mexico,MEX,1/5/2021,48236,48236,0,4276,4244,0,0,0,33,Pfizer/BioNTech,Secretary of Health
Mexico,MEX,1/6/2021,53185,53185,0,4949,4027,0,0,0,31,Pfizer/BioNTech,Secretary of Health
Mexico,MEX,1/7/2021,58402,58402,0,5217,4230,0,0,0,33,Pfizer/BioNTech,Secretary of Health
Mexico,MEX,1/8/2021,67468,67468,0,9066,4984,0,0,0,39,Pfizer/BioNTech,Secretary of Health
Mexico,MEX,1/9/2021,74794,74794,0,7326,5488,0,0,0,43,Pfizer/BioNTech,Secretary of Health
Mexico,MEX,1/10/2021,81300,81300,0,6506,5876,0,0,0,46,Pfizer/BioNTech,Secretary of Health
Mexico,MEX,1/11/2021,87060,87060,0,5760,6157,0,0,0,48,Pfizer/BioNTech,Secretary of Health
Mexico,MEX,1/12/2021,92879,92879,0,5819,6378,0,0,0,49,Pfizer/BioNTech,Secretary of Health
Mexico,MEX,1/13/2021,192567,192567,0,99688,19912,0,0,0,154,Pfizer/BioNTech,Secretary of Health
Mexico,MEX,1/14/2021,329983,329983,0,137416,38797,0,0,0,301,Pfizer/BioNTech,Secretary of Health
Mexico,MEX,1/15/2021,417375,415417,1958,87392,49987,0,0,0,388,Pfizer/BioNTech,Secretary of Health
Mexico,MEX,1/16/2021,463246,461025,2221,45871,55493,0,0,0,430,Pfizer/BioNTech,Secretary of Health
Mexico,MEX,1/17/2021,472142,468708,3434,8896,55835,0,0,0,433,Pfizer/BioNTech,Secretary of Health
Mexico,MEX,1/18/2021,492529,485983,6546,20387,57924,0,0,0,449,Pfizer/BioNTech,Secretary of Health
Mexico,MEX,1/19/2021,498122,488513,9609,5593,57892,0,0,0,449,Pfizer/BioNTech,Secretary of Health
Mexico,MEX,1/20/2021,501030,489628,11402,2908,44066,0,0,0,342,Pfizer/BioNTech,Secretary of Health
Mexico,MEX,1/21/2021,552335,534317,18018,51305,31765,0,0,0,246,Pfizer/BioNTech,Secretary of Health
Mexico,MEX,1/22/2021,614808,594725,20083,62473,28205,0,0,0,219,Pfizer/BioNTech,Secretary of Health
Mexico,MEX,1/23/2021,618768,596296,22472,3960,22217,0,0,0,172,Pfizer/BioNTech,Secretary of Health
Mexico,MEX,1/24/2021,629626,604441,25185,10858,22498,0,0,0,174,Pfizer/BioNTech,Secretary of Health
Mexico,MEX,1/25/2021,645105,616390,28715,15479,21797,0,0,0,169,Pfizer/BioNTech,Secretary of Health
Mexico,MEX,1/26/2021,652319,621005,31314,7214,22028,0,0,0,171,Pfizer/BioNTech,Secretary of Health
Mexico,MEX,1/27/2021,656044,624730,31314,3725,22145,0,0,0,172,Pfizer/BioNTech,Secretary of Health
Mexico,MEX,1/28/2021,657842,626528,31314,1798,15072,0,0,0,117,Pfizer/BioNTech,Secretary of Health
Mexico,MEX,1/29/2021,662217,630820,31397,4375,6773,0,0,0,53,Pfizer/BioNTech,Secretary of Health
Mexico,MEX,1/30/2021,670307,631298,39009,8090,7363,0,0,0,57,Pfizer/BioNTech,Secretary of Health
Mexico,MEX,1/31/2021,673327,631485,41842,3020,6243,0,0,0,48,Pfizer/BioNTech,Secretary of Health
Mexico,MEX,2/1/2021,675202,614689,43455,1875,4300,0,0,0,33,Pfizer/BioNTech,Secretary of Health
Mexico,MEX,2/2/2021,677539,614733,45748,2337,3603,0,0,0,28,Pfizer/BioNTech,Secretary of Health
Mexico,MEX,2/3/2021,686601,615381,54162,9062,4365,0,0,0,34,Pfizer/BioNTech,Secretary of Health
Mexico,MEX,2/4/2021,695088,634346,60742,8487,5321,0,0,0,41,Pfizer/BioNTech,Secretary of Health
Mexico,MEX,2/5/2021,700316,636070,64246,5228,5443,0,0,0,42,Pfizer/BioNTech,Secretary of Health
Mexico,MEX,2/6/2021,710198,637098,73100,9882,5699,0,0,0,44,Pfizer/BioNTech,Secretary of Health
Monaco,MCO,12/30/2020,0,0,0,0,0,0,0,0,0,Pfizer/BioNTech,National Council
Monaco,MCO,12/31/2020,0,0,0,0,126,0,0,0,3211,Pfizer/BioNTech,National Council
Monaco,MCO,1/1/2021,0,0,0,0,126,0,0,0,3211,Pfizer/BioNTech,National Council
Monaco,MCO,1/2/2021,0,0,0,0,126,0,0,0,3211,Pfizer/BioNTech,National Council
Monaco,MCO,1/3/2021,0,0,0,0,126,0,0,0,3211,Pfizer/BioNTech,National Council
Monaco,MCO,1/4/2021,0,0,0,0,126,0,0,0,3211,Pfizer/BioNTech,National Council
Monaco,MCO,1/5/2021,0,0,0,0,126,0,0,0,3211,Pfizer/BioNTech,National Council
Monaco,MCO,1/6/2021,0,0,0,0,126,0,0,0,3211,Pfizer/BioNTech,National Council
Monaco,MCO,1/7/2021,0,0,0,0,126,0,0,0,3211,Pfizer/BioNTech,National Council
Monaco,MCO,1/8/2021,0,0,0,0,126,0,0,0,3211,Pfizer/BioNTech,National Council
Monaco,MCO,1/9/2021,0,0,0,0,126,0,0,0,3211,Pfizer/BioNTech,National Council
Monaco,MCO,1/10/2021,0,0,0,0,126,0,0,0,3211,Pfizer/BioNTech,National Council
Monaco,MCO,1/11/2021,0,0,0,0,126,0,0,0,3211,Pfizer/BioNTech,National Council
Monaco,MCO,1/12/2021,0,0,0,0,126,0,0,0,3211,Pfizer/BioNTech,National Council
Monaco,MCO,1/13/2021,0,0,0,0,126,0,0,0,3211,Pfizer/BioNTech,National Council
Monaco,MCO,1/14/2021,0,0,0,0,126,0,0,0,3211,Pfizer/BioNTech,National Council
Monaco,MCO,1/15/2021,0,0,0,0,126,0,0,0,3211,Pfizer/BioNTech,National Council
Monaco,MCO,1/16/2021,0,0,0,0,126,0,0,0,3211,Pfizer/BioNTech,National Council
Monaco,MCO,1/17/2021,0,0,0,0,126,0,0,0,3211,Pfizer/BioNTech,National Council
Monaco,MCO,1/18/2021,2400,0,0,0,126,6,0,0,3211,Pfizer/BioNTech,National Council
Morocco,MAR,1/28/2021,0,0,0,0,0,0,0,0,0,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health
Morocco,MAR,1/29/2021,0,0,0,0,45000,0,0,0,1219,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health
Morocco,MAR,1/30/2021,90000,0,0,0,45000,0,0,0,1219,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health
Morocco,MAR,1/31/2021,126000,0,0,36000,42000,0,0,0,1138,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health
Morocco,MAR,2/1/2021,200081,0,0,74081,50020,0,0,0,1355,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health
Morocco,MAR,2/2/2021,257291,0,0,57210,51458,0,0,0,1394,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health
Morocco,MAR,2/3/2021,308398,0,0,51107,51400,0,0,0,1393,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health
Morocco,MAR,2/4/2021,351723,0,0,43325,50246,0,0,0,1361,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health
Morocco,MAR,2/5/2021,408235,0,0,56512,51891,1,0,0,1406,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health
Morocco,MAR,2/6/2021,463966,0,0,55731,53424,1,0,0,1447,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health
Myanmar,MMR,1/26/2021,0,0,0,0,0,0,0,0,0,Oxford/AstraZeneca,Ministry of Health
Myanmar,MMR,1/27/2021,3800,0,0,3800,3800,0,0,0,70,Oxford/AstraZeneca,Ministry of Health
Nepal,NPL,1/26/2021,0,0,0,0,0,0,0,0,0,Oxford/AstraZeneca,Government of Nepal
Nepal,NPL,1/27/2021,0,0,0,0,18862,0,0,0,647,Oxford/AstraZeneca,Government of Nepal
Nepal,NPL,1/28/2021,0,0,0,0,18862,0,0,0,647,Oxford/AstraZeneca,Government of Nepal
Nepal,NPL,1/29/2021,0,0,0,0,18862,0,0,0,647,Oxford/AstraZeneca,Government of Nepal
Nepal,NPL,1/30/2021,0,0,0,0,18862,0,0,0,647,Oxford/AstraZeneca,Government of Nepal
Nepal,NPL,1/31/2021,0,0,0,0,18862,0,0,0,647,Oxford/AstraZeneca,Government of Nepal
Nepal,NPL,2/1/2021,113175,0,0,0,18862,0,0,0,647,Oxford/AstraZeneca,Government of Nepal
Nepal,NPL,2/2/2021,0,0,0,0,18326,0,0,0,629,Oxford/AstraZeneca,Government of Nepal
Nepal,NPL,2/3/2021,0,0,0,0,17789,0,0,0,611,Oxford/AstraZeneca,Government of Nepal
Nepal,NPL,2/4/2021,158487,0,0,0,17252,0,0,0,592,Oxford/AstraZeneca,Government of Nepal
Netherlands,NLD,1/6/2021,6000,0,0,0,0,0,0,0,0,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment
Netherlands,NLD,1/7/2021,15000,0,0,9000,9000,0,0,0,525,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment
Netherlands,NLD,1/8/2021,27000,0,0,12000,10500,0,0,0,613,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment
Netherlands,NLD,1/9/2021,30000,0,0,3000,8000,0,0,0,467,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment
Netherlands,NLD,1/10/2021,34000,0,0,4000,7000,0,0,0,409,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment
Netherlands,NLD,1/11/2021,35500,0,0,1500,5900,0,0,0,344,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment
Netherlands,NLD,1/12/2021,45000,0,0,9500,6500,0,0,0,379,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment
Netherlands,NLD,1/13/2021,47000,0,0,2000,5857,0,0,0,342,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment
Netherlands,NLD,1/14/2021,0,0,0,0,5143,0,0,0,300,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment
Netherlands,NLD,1/15/2021,55000,0,0,0,4000,0,0,0,233,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment
Netherlands,NLD,1/16/2021,0,0,0,0,5143,0,0,0,300,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment
Netherlands,NLD,1/17/2021,77000,0,0,0,6143,0,0,0,359,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment
Netherlands,NLD,1/18/2021,0,0,0,0,7024,0,0,0,410,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment
Netherlands,NLD,1/19/2021,0,0,0,0,6762,0,0,0,395,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment
Netherlands,NLD,1/20/2021,100000,0,0,0,7571,0,0,0,442,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment
Netherlands,NLD,1/21/2021,0,0,0,0,9500,0,0,0,554,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment
Netherlands,NLD,1/22/2021,135000,0,0,0,11429,0,0,0,667,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment
Netherlands,NLD,1/23/2021,0,0,0,0,10687,0,0,0,624,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment
Netherlands,NLD,1/24/2021,146612,0,0,0,9945,0,0,0,580,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment
Netherlands,NLD,1/25/2021,0,0,0,0,9455,0,0,0,552,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment
Netherlands,NLD,1/26/2021,0,0,0,0,8965,0,0,0,523,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment
Netherlands,NLD,1/27/2021,0,0,0,0,8476,0,0,0,495,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment
Netherlands,NLD,1/28/2021,0,0,0,0,6581,0,0,0,384,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment
Netherlands,NLD,1/29/2021,0,0,0,0,4687,0,0,0,274,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment
Netherlands,NLD,1/30/2021,0,0,0,0,4463,0,0,0,260,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment
Netherlands,NLD,1/31/2021,176286,0,0,0,4239,1,0,0,247,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment
Netherlands,NLD,2/1/2021,248055,0,0,71769,13886,1,0,0,810,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment
Netherlands,NLD,2/2/2021,277275,0,0,29220,17455,1,0,0,1019,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment
Netherlands,NLD,2/3/2021,303702,0,0,26427,20625,1,0,0,1204,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment
Netherlands,NLD,2/4/2021,330494,0,0,26792,23846,1,0,0,1392,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment
Netherlands,NLD,2/5/2021,356517,0,0,26023,26958,2,0,0,1573,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment
Netherlands,NLD,2/6/2021,382975,0,0,26458,30133,2,0,0,1759,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment
Netherlands,NLD,2/7/2021,414198,0,0,31223,33987,2,0,0,1983,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment
Northern Cyprus,0,1/14/2021,0,0,0,0,0,0,0,0,0,"Pfizer/BioNTech, Sinovac",Ministry of Health
Northern Cyprus,0,1/15/2021,0,0,0,0,994,0,0,0,2601,"Pfizer/BioNTech, Sinovac",Ministry of Health
Northern Cyprus,0,1/16/2021,0,0,0,0,994,0,0,0,2601,"Pfizer/BioNTech, Sinovac",Ministry of Health
Northern Cyprus,0,1/17/2021,0,0,0,0,994,0,0,0,2601,"Pfizer/BioNTech, Sinovac",Ministry of Health
Northern Cyprus,0,1/18/2021,0,0,0,0,994,0,0,0,2601,"Pfizer/BioNTech, Sinovac",Ministry of Health
Northern Cyprus,0,1/19/2021,4968,0,0,0,994,1,0,0,2601,"Pfizer/BioNTech, Sinovac",Ministry of Health
Northern Cyprus,0,1/20/2021,0,0,0,0,1163,0,0,0,3043,"Pfizer/BioNTech, Sinovac",Ministry of Health
Northern Cyprus,0,1/21/2021,0,0,0,0,1284,0,0,0,3359,"Pfizer/BioNTech, Sinovac",Ministry of Health
Northern Cyprus,0,1/22/2021,11000,0,0,0,1429,2,0,0,3739,"Pfizer/BioNTech, Sinovac",Ministry of Health
Northern Ireland,0,12/13/2020,3623,3623,0,0,0,0,0,0,0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
Northern Ireland,0,12/14/2020,0,0,0,0,1778,0,0,0,939,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
Northern Ireland,0,12/15/2020,0,0,0,0,1778,0,0,0,939,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
Northern Ireland,0,12/16/2020,0,0,0,0,1778,0,0,0,939,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
Northern Ireland,0,12/17/2020,0,0,0,0,1778,0,0,0,939,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
Northern Ireland,0,12/18/2020,0,0,0,0,1778,0,0,0,939,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
Northern Ireland,0,12/19/2020,0,0,0,0,1778,0,0,0,939,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
Northern Ireland,0,12/20/2020,16068,16068,0,0,1778,0,0,0,939,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
Northern Ireland,0,12/21/2020,0,0,0,0,1829,0,0,0,966,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
Northern Ireland,0,12/22/2020,0,0,0,0,1880,0,0,0,993,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
Northern Ireland,0,12/23/2020,0,0,0,0,1931,0,0,0,1020,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
